Date,Outdoor Temperature,Feels Like,Dew Point,Wind Speed,Wind Gust,Max Daily Gust,Wind Direction,Hourly Rain,Event Rain,Daily Rain,Weekly Rain,Monthly Rain,Total Rain,Relative Pressure,Outdoor Humidity,Ultra-Violet Radiation Index,Solar Radiation,Absolute Pressure
2020-11-22T15:00:00-08:00,41.7,41.7,38.7,0,0,2.2,90,0,0,0,0,5.92,7.77,29.84,89,0,25.1,29.91
2020-11-22T14:55:00-08:00,41.7,41.7,39,0,0,2.2,90,0,0,0,0,5.92,7.77,29.84,90,0,22,29.91
2020-11-22T14:50:00-08:00,41.9,41.9,39.2,0,0,2.2,90,0,0,0,0,5.92,7.77,29.84,90,0,18.6,29.91
2020-11-22T14:45:00-08:00,41.9,41.9,38.9,0,0,2.2,90,0,0,0,0,5.92,7.77,29.84,89,0,23.9,29.91
2020-11-22T14:40:00-08:00,41.9,41.9,39.2,0,0,2.2,90,0,0,0,0,5.92,7.77,29.84,90,0,21.6,29.91
2020-11-22T14:35:00-08:00,41.9,41.9,39.2,0,0,2.2,90,0,0,0,0,5.92,7.77,29.84,90,0,16.9,29.91
2020-11-22T14:30:00-08:00,42.1,42.1,39.4,0,0,2.2,90,0,0,0,0,5.92,7.77,29.85,90,0,16,29.92
2020-11-22T14:25:00-08:00,42.1,42.1,38.8,0,0,2.2,89,0,0,0,0,5.92,7.77,29.85,88,0,14.3,29.92
2020-11-22T14:20:00-08:00,42.1,42.1,39.4,0,0,2.2,89,0,0,0,0,5.92,7.77,29.84,90,0,18.6,29.91
2020-11-22T14:15:00-08:00,42.3,42.3,39.3,0,0,2.2,89,0,0,0,0,5.92,7.77,29.84,89,0,21.2,29.91
2020-11-22T14:10:00-08:00,42.4,42.4,39.1,0,0,2.2,89,0,0,0,0,5.92,7.77,29.84,88,0,19.9,29.91
2020-11-22T14:05:00-08:00,42.4,42.4,39.4,0,0,2.2,89,0,0,0,0,5.92,7.77,29.84,89,0,24.7,29.91
2020-11-22T14:00:00-08:00,42.4,42.4,39.4,0,0,2.2,89,0,0,0,0,5.92,7.77,29.85,89,0,31.2,29.92
2020-11-22T13:55:00-08:00,42.3,42.3,39.3,0,0,2.2,89,0,0,0,0,5.92,7.77,29.85,89,0,32,29.92
2020-11-22T13:50:00-08:00,42.3,42.3,39,0,0,2.2,92,0,0,0,0,5.92,7.77,29.85,88,0,37.2,29.92
2020-11-22T13:45:00-08:00,42.1,42.1,39.1,0,0,2.2,92,0,0,0,0,5.92,7.77,29.85,89,0,42.5,29.92
2020-11-22T13:40:00-08:00,42.1,42.1,39.1,0,0,2.2,92,0,0,0,0,5.92,7.77,29.86,89,0,36,29.93
2020-11-22T13:35:00-08:00,42.1,42.1,39.1,0,0,2.2,91,0,0,0,0,5.92,7.77,29.85,89,0,32.4,29.92
2020-11-22T13:30:00-08:00,42.1,42.1,39.4,0,0,2.2,91,0,0,0,0,5.92,7.77,29.85,90,0,27.3,29.92
2020-11-22T13:25:00-08:00,42.3,42.3,39.9,0,0,2.2,91,0,0,0,0,5.92,7.77,29.86,91,0,21.6,29.93
2020-11-22T13:20:00-08:00,42.1,42.1,39.1,0,0,2.2,91,0,0,0,0,5.92,7.77,29.86,89,0,25.9,29.93
2020-11-22T13:15:00-08:00,41.9,41.9,38.6,0,0,2.2,91,0,0,0,0,5.92,7.77,29.86,88,0,33.8,29.93
2020-11-22T13:10:00-08:00,41.9,41.9,38.9,0,0,2.2,91,0,0,0,0,5.92,7.77,29.86,89,0,34.3,29.93
2020-11-22T13:05:00-08:00,41.9,41.9,38.9,0,0,2.2,85,0,0,0,0,5.92,7.77,29.86,89,0,39,29.93
2020-11-22T13:00:00-08:00,41.9,41.9,39.5,0,0,2.2,94,0,0,0,0,5.92,7.77,29.87,91,0,47.7,29.94
2020-11-22T12:55:00-08:00,41.7,41.7,39.3,0,0,2.2,87,0,0,0,0,5.92,7.77,29.86,91,0,48.9,29.93
2020-11-22T12:50:00-08:00,41.7,41.7,39,0,0,2.2,87,0,0,0,0,5.92,7.77,29.86,90,0,50.3,29.93
2020-11-22T12:45:00-08:00,41.5,41.5,39.1,0,0,2.2,212,0,0,0,0,5.92,7.77,29.86,91,0,44.2,29.93
2020-11-22T12:40:00-08:00,41.5,41.5,38.5,0,0,2.2,215,0,0,0,0,5.92,7.77,29.86,89,0,37.2,29.93
2020-11-22T12:35:00-08:00,41.7,41.7,39,0,0,2.2,216,0,0,0,0,5.92,7.77,29.86,90,0,32.4,29.93
2020-11-22T12:30:00-08:00,41.7,41.7,39.3,0,0,2.2,217,0,0,0,0,5.92,7.77,29.86,91,0,34.6,29.93
2020-11-22T12:25:00-08:00,41.9,41.9,39.2,0,0,2.2,203,0,0,0,0,5.92,7.77,29.87,90,0,42.5,29.94
2020-11-22T12:20:00-08:00,41.9,41.9,39.5,0,0,2.2,202,0,0,0,0,5.92,7.77,29.87,91,0,49.4,29.94
2020-11-22T12:15:00-08:00,41.7,41.7,39,0,0,2.2,202,0,0,0,0,5.92,7.77,29.86,90,0,55.4,29.93
2020-11-22T12:10:00-08:00,41.7,41.7,39,0,0,2.2,202,0,0,0,0,5.92,7.77,29.87,90,0,57.3,29.94
2020-11-22T12:05:00-08:00,41.5,41.5,39.1,0,0,2.2,197,0,0,0,0,5.92,7.77,29.87,91,0,53.7,29.94
2020-11-22T12:00:00-08:00,41.5,41.5,39.1,0,0,2.2,193,0,0,0,0,5.92,7.77,29.87,91,0,52.9,29.94
2020-11-22T11:55:00-08:00,41.7,41.7,38.7,0,0,2.2,192,0,0,0,0,5.92,7.77,29.87,89,0,55.9,29.94
2020-11-22T11:50:00-08:00,41.7,41.7,38.7,0,0,2.2,191,0,0,0,0,5.92,7.77,29.89,89,0,55.4,29.96
2020-11-22T11:45:00-08:00,41.5,41.5,38.8,0,0,2.2,191,0,0,0,0,5.92,7.77,29.88,90,0,68.9,29.95
2020-11-22T11:40:00-08:00,41.4,41.4,38.7,0.2,1.1,2.2,197,0,0,0,0,5.92,7.77,29.88,90,0,69.7,29.95
2020-11-22T11:35:00-08:00,41.2,41.2,38.8,0,0,2.2,197,0,0,0,0,5.92,7.77,29.88,91,0,62.9,29.95
2020-11-22T11:30:00-08:00,40.6,40.6,38.5,0,0,2.2,197,0,0,0,0,5.92,7.77,29.89,92,0,69.7,29.96
2020-11-22T11:25:00-08:00,40.5,40.5,38.4,0,0,2.2,197,0,0,0,0,5.92,7.77,29.89,92,0,62,29.96
2020-11-22T11:20:00-08:00,40.6,40.6,38.5,0,0,2.2,198,0,0,0,0,5.92,7.77,29.89,92,0,59.3,29.96
2020-11-22T11:15:00-08:00,40.6,40.6,38.5,0,0,2.2,192,0,0,0,0,5.92,7.77,29.9,92,0,58.1,29.97
2020-11-22T11:10:00-08:00,40.6,40.6,37.9,0,0,2.2,191,0,0,0,0,5.92,7.77,29.89,90,0,62.9,29.96
2020-11-22T11:05:00-08:00,40.8,40.8,38.4,0.2,1.1,2.2,192,0,0,0,0,5.92,7.77,29.9,91,0,59.3,29.97
2020-11-22T11:00:00-08:00,40.6,40.6,38.5,0.2,1.1,1.1,180,0,0,0,0,5.92,7.77,29.89,92,0,57.6,29.96
2020-11-22T10:55:00-08:00,40.3,40.3,38.2,0,0,1.1,181,0,0,0,0,5.92,7.77,29.9,92,0,62.9,29.97
2020-11-22T10:50:00-08:00,40.1,40.1,38,0,0,1.1,182,0,0,0,0,5.92,7.77,29.89,92,0,57.6,29.96
2020-11-22T10:45:00-08:00,39.9,39.9,38.3,0,0,1.1,181,0,0,0,0,5.92,7.77,29.89,94,0,39.9,29.96
2020-11-22T10:40:00-08:00,39.7,39.7,38.1,0,0,1.1,181,0,0,0,0,5.92,7.77,29.89,94,0,35.5,29.96
2020-11-22T10:35:00-08:00,39.7,39.7,38.1,0,0,1.1,184,0,0,0,0,5.92,7.77,29.9,94,0,43.3,29.97
2020-11-22T10:30:00-08:00,39.6,39.6,38.6,0,0,1.1,184,0,0,0,0,5.92,7.77,29.91,96,0,48.9,29.98
2020-11-22T10:25:00-08:00,39.4,39.4,38.4,0,0,1.1,184,0,0,0,0,5.92,7.77,29.91,96,0,45.9,29.98
2020-11-22T10:20:00-08:00,39.2,39.2,38.2,0,0,1.1,184,0,0,0,0,5.92,7.77,29.91,96,0,42.9,29.98
2020-11-22T10:15:00-08:00,39,39,38.2,0,0,1.1,184,0,0,0,0,5.92,7.77,29.91,97,0,44.6,29.98
2020-11-22T10:10:00-08:00,38.7,38.7,37.9,0,0,1.1,184,0,0,0,0,5.92,7.77,29.91,97,0,48.6,29.99
2020-11-22T10:05:00-08:00,38.5,38.5,37.7,0,0,1.1,184,0,0,0,0,5.92,7.77,29.92,97,0,46.4,29.99
2020-11-22T10:00:00-08:00,38.3,38.3,37.8,0,0,1.1,182,0,0,0,0,5.92,7.77,29.91,98,0,41.6,29.99
2020-11-22T09:55:00-08:00,38.1,38.1,37.6,0,0,1.1,182,0,0,0,0,5.92,7.77,29.91,98,0,39.9,29.99
2020-11-22T09:50:00-08:00,37.9,37.9,37.1,0,0,1.1,182,0,0,0,0,5.92,7.77,29.91,97,0,27.6,29.98
2020-11-22T09:45:00-08:00,37.9,37.9,37.4,0,0,1.1,183,0,0,0,0,5.92,7.77,29.91,98,0,22,29.98
2020-11-22T09:40:00-08:00,38.1,38.1,37.3,0,0,1.1,183,0,0,0,0,5.92,7.77,29.91,97,0,18.6,29.99
2020-11-22T09:35:00-08:00,38.1,38.1,37.3,0,0,1.1,183,0,0,0,0,5.92,7.77,29.91,97,0,21.6,29.98
2020-11-22T09:30:00-08:00,38.1,38.1,37.3,0,0,1.1,183,0,0,0,0,5.92,7.77,29.91,97,0,21.6,29.98
2020-11-22T09:25:00-08:00,38.1,38.1,37.3,0,0,1.1,183,0,0,0,0,5.92,7.77,29.91,97,0,25.1,29.98
2020-11-22T09:20:00-08:00,38.1,38.1,37.6,0,0,1.1,183,0,0,0,0,5.92,7.77,29.91,98,0,25.1,29.98
2020-11-22T09:15:00-08:00,37.9,37.9,37.4,0,0,1.1,183,0,0,0,0,5.92,7.77,29.91,98,0,25.6,29.98
2020-11-22T09:10:00-08:00,37.9,37.9,37.4,0,0,1.1,183,0,0,0,0,5.92,7.77,29.92,98,0,24.7,29.99
2020-11-22T09:05:00-08:00,37.9,37.9,37.6,0,0,1.1,183,0,0,0,0,5.92,7.77,29.92,99,0,22.5,29.99
2020-11-22T09:00:00-08:00,37.8,37.8,37.5,0,0,1.1,183,0,0,0,0,5.92,7.77,29.92,99,0,22.9,29.99
2020-11-22T08:55:00-08:00,37.6,37.6,37.3,0,0,1.1,183,0,0,0,0,5.92,7.77,29.93,99,0,23.9,30
2020-11-22T08:50:00-08:00,37.4,37.4,37.1,0,0,1.1,183,0,0,0,0,5.92,7.77,29.92,99,0,19.1,29.99
2020-11-22T08:45:00-08:00,37.4,37.4,37.1,0,0,1.1,182,0,0,0,0,5.92,7.77,29.92,99,0,16.4,29.99
2020-11-22T08:40:00-08:00,37.2,37.2,36.9,0,0,1.1,183,0,0,0,0,5.92,7.77,29.92,99,0,16.9,29.99
2020-11-22T08:35:00-08:00,37,37,36.7,0,0,1.1,183,0,0,0,0,5.92,7.77,29.92,99,0,13.3,29.99
2020-11-22T08:30:00-08:00,37,37,36.7,0,0,1.1,183,0,0,0,0,5.92,7.77,29.93,99,0,13.3,30
2020-11-22T08:25:00-08:00,36.9,36.9,36.6,0,0,1.1,182,0,0,0,0,5.92,7.77,29.93,99,0,13.8,30
2020-11-22T08:20:00-08:00,36.7,36.7,36.4,0,0,1.1,182,0,0,0,0,5.92,7.77,29.93,99,0,11.3,30
2020-11-22T08:15:00-08:00,36.7,36.7,36.4,0,0,1.1,182,0,0,0,0,5.92,7.77,29.93,99,0,8.2,30
2020-11-22T08:10:00-08:00,36.5,36.5,36.2,0,0,1.1,185,0,0,0,0,5.92,7.77,29.93,99,0,9.1,30
2020-11-22T08:05:00-08:00,36.5,36.5,36.2,0,0,1.1,185,0,0,0,0,5.92,7.77,29.93,99,0,7.3,30
2020-11-22T08:00:00-08:00,36.3,36.3,36,0,0,1.1,185,0,0,0,0,5.92,7.77,29.93,99,0,5.1,30
2020-11-22T07:55:00-08:00,36.3,36.3,36,0,0,1.1,185,0,0,0,0,5.92,7.77,29.91,99,0,4.8,29.99
2020-11-22T07:50:00-08:00,36.3,36.3,36,0,0,1.1,185,0,0,0,0,5.92,7.77,29.92,99,0,3.4,29.99
2020-11-22T07:45:00-08:00,36.5,36.5,36.2,0,0,1.1,185,0,0,0,0,5.92,7.77,29.92,99,0,1.7,29.99
2020-11-22T07:40:00-08:00,36.3,36.3,36,0,0,1.1,185,0,0,0,0,5.92,7.77,29.93,99,0,1.2,30
2020-11-22T07:35:00-08:00,36.3,36.3,36,0,0,1.1,185,0,0,0,0,5.92,7.77,29.93,99,0,0.8,30.01
2020-11-22T07:30:00-08:00,36.3,36.3,36,0,0,1.1,184,0,0,0,0,5.92,7.77,29.93,99,0,0,30
2020-11-22T07:25:00-08:00,36.3,36.3,36,0,0,1.1,184,0,0,0,0,5.92,7.77,29.93,99,0,0,30
2020-11-22T07:20:00-08:00,36.5,36.5,36.2,0,0,1.1,184,0,0,0,0,5.92,7.77,29.94,99,0,0,30.01
2020-11-22T07:15:00-08:00,36.5,36.5,36.2,0,0,1.1,184,0,0,0,0,5.92,7.77,29.93,99,0,0,30
2020-11-22T07:10:00-08:00,36.5,36.5,36.2,0,0,1.1,184,0,0,0,0,5.92,7.77,29.93,99,0,0,30
2020-11-22T07:05:00-08:00,36.5,36.5,36.2,0,0,1.1,184,0,0,0,0,5.92,7.77,29.94,99,0,0,30.01
2020-11-22T07:00:00-08:00,36.5,36.5,36.2,0,0,1.1,184,0,0,0,0,5.92,7.77,29.94,99,0,0,30.01
2020-11-22T06:55:00-08:00,36.5,36.5,36.2,0,0,1.1,184,0,0,0,0,5.92,7.77,29.94,99,0,0,30.01
2020-11-22T06:50:00-08:00,36.5,36.5,36.2,0,0,1.1,184,0,0,0,0,5.92,7.77,29.94,99,0,0,30.02
2020-11-22T06:45:00-08:00,36.7,36.7,36.4,0,0,1.1,184,0,0,0,0,5.92,7.77,29.95,99,0,0,30.02
2020-11-22T06:40:00-08:00,36.5,36.5,36.2,0,0,1.1,184,0,0,0,0,5.92,7.77,29.94,99,0,0,30.02
2020-11-22T06:35:00-08:00,36.5,36.5,36.2,0,0,1.1,184,0,0,0,0,5.92,7.77,29.94,99,0,0,30.01
2020-11-22T06:30:00-08:00,36.5,36.5,36.2,0,0,1.1,184,0,0,0,0,5.92,7.77,29.95,99,0,0,30.02
2020-11-22T06:25:00-08:00,36.5,36.5,36.2,0,0,1.1,184,0,0,0,0,5.92,7.77,29.95,99,0,0,30.02
2020-11-22T06:20:00-08:00,36.5,36.5,36.2,0,0,1.1,184,0,0,0,0,5.92,7.77,29.95,99,0,0,30.02
2020-11-22T06:15:00-08:00,36.5,36.5,36.2,0,0,1.1,184,0,0,0,0,5.92,7.77,29.96,99,0,0,30.03
2020-11-22T06:10:00-08:00,36.5,36.5,36.2,0,0,1.1,190,0,0,0,0,5.92,7.77,29.96,99,0,0,30.03
2020-11-22T06:05:00-08:00,36.3,36.3,36,0,0,1.1,192,0,0,0,0,5.92,7.77,29.96,99,0,0,30.03
2020-11-22T06:00:00-08:00,36.3,36.3,36,0,0,1.1,192,0,0,0,0,5.92,7.77,29.96,99,0,0,30.03
2020-11-22T05:55:00-08:00,36.3,36.3,36,0,0,1.1,192,0,0,0,0,5.92,7.77,29.96,99,0,0,30.04
2020-11-22T05:50:00-08:00,36.3,36.3,36,0,0,1.1,192,0,0,0,0,5.92,7.77,29.96,99,0,0,30.04
2020-11-22T05:45:00-08:00,36.3,36.3,36,0,0,1.1,192,0,0,0,0,5.92,7.77,29.96,99,0,0,30.03
2020-11-22T05:40:00-08:00,36.5,36.5,36.2,0,0,1.1,192,0,0,0,0,5.92,7.77,29.96,99,0,0,30.03
2020-11-22T05:35:00-08:00,36.5,36.5,36.2,0,0,1.1,192,0,0,0,0,5.92,7.77,29.97,99,0,0,30.04
2020-11-22T05:30:00-08:00,36.7,36.7,36.4,0,0,1.1,192,0,0,0,0,5.92,7.77,29.96,99,0,0,30.03
2020-11-22T05:25:00-08:00,36.7,36.7,36.4,0,0,1.1,192,0,0,0,0,5.92,7.77,29.97,99,0,0,30.04
2020-11-22T05:20:00-08:00,36.7,36.7,36.4,0.2,1.1,1.1,192,0,0,0,0,5.92,7.77,29.97,99,0,0,30.04
2020-11-22T05:15:00-08:00,36.7,36.7,36.4,0,0,1.1,192,0,0,0,0,5.92,7.77,29.97,99,0,0,30.04
2020-11-22T05:10:00-08:00,36.7,36.7,36.4,0,0,1.1,192,0,0,0,0,5.92,7.77,29.97,99,0,0,30.04
2020-11-22T05:05:00-08:00,36.7,36.7,36.4,0,0,1.1,192,0,0,0,0,5.92,7.77,29.98,99,0,0,30.05
2020-11-22T05:00:00-08:00,36.7,36.7,36.4,0,0,1.1,192,0,0,0,0,5.92,7.77,29.98,99,0,0,30.05
2020-11-22T04:55:00-08:00,36.7,36.7,36.4,0,0,1.1,191,0,0,0,0,5.92,7.77,29.98,99,0,0,30.05
2020-11-22T04:50:00-08:00,36.7,36.7,36.4,0,0,1.1,191,0,0,0,0,5.92,7.77,29.98,99,0,0,30.05
2020-11-22T04:45:00-08:00,36.7,36.7,36.4,0,0,1.1,192,0,0,0,0,5.92,7.77,29.99,99,0,0,30.06
2020-11-22T04:40:00-08:00,36.7,36.7,36.4,0,0,1.1,191,0,0,0,0,5.92,7.77,29.98,99,0,0,30.05
2020-11-22T04:35:00-08:00,36.7,36.7,36.4,0,0,1.1,191,0,0,0,0,5.92,7.77,29.99,99,0,0,30.06
2020-11-22T04:30:00-08:00,36.7,36.7,36.4,0,0,1.1,195,0,0,0,0,5.92,7.77,29.99,99,0,0,30.06
2020-11-22T04:25:00-08:00,36.7,36.7,36.4,0,0,1.1,195,0,0,0,0,5.92,7.77,29.99,99,0,0,30.06
2020-11-22T04:20:00-08:00,36.7,36.7,36.4,0,0,1.1,195,0,0,0,0,5.92,7.77,29.99,99,0,0,30.07
2020-11-22T04:15:00-08:00,36.7,36.7,36.4,0,0,1.1,195,0,0,0,0,5.92,7.77,29.99,99,0,0,30.07
2020-11-22T04:10:00-08:00,36.7,36.7,36.4,0,0,1.1,195,0,0,0,0,5.92,7.77,29.99,99,0,0,30.06
2020-11-22T04:05:00-08:00,36.9,36.9,36.6,0,0,1.1,195,0,0,0,0,5.92,7.77,29.99,99,0,0,30.07
2020-11-22T04:00:00-08:00,36.9,36.9,36.6,0,0,1.1,195,0,0,0,0,5.92,7.77,29.99,99,0,0,30.06
2020-11-22T03:55:00-08:00,36.9,36.9,36.6,0,0,1.1,195,0,0,0,0,5.92,7.77,29.99,99,0,0,30.06
2020-11-22T03:50:00-08:00,36.9,36.9,36.6,0,0,1.1,195,0,0,0,0,5.92,7.77,29.99,99,0,0,30.07
2020-11-22T03:45:00-08:00,36.9,36.9,36.6,0,0,1.1,195,0,0,0,0,5.92,7.77,30,99,0,0,30.07
2020-11-22T03:40:00-08:00,36.9,36.9,36.6,0,0,1.1,195,0,0,0,0,5.92,7.77,30,99,0,0,30.07
2020-11-22T03:35:00-08:00,36.9,36.9,36.6,0,0,1.1,195,0,0,0,0,5.92,7.77,30,99,0,0,30.07
2020-11-22T03:30:00-08:00,36.9,36.9,36.6,0,0,1.1,195,0,0,0,0,5.92,7.77,29.99,99,0,0,30.07
2020-11-22T03:25:00-08:00,36.9,36.9,36.6,0,0,1.1,196,0,0,0,0,5.92,7.77,29.99,99,0,0,30.06
2020-11-22T03:20:00-08:00,36.9,36.9,36.6,0,0,1.1,196,0,0,0,0,5.92,7.77,30,99,0,0,30.07
2020-11-22T03:15:00-08:00,37,37,36.7,0,0,1.1,196,0,0,0,0,5.92,7.77,30,99,0,0,30.07
2020-11-22T03:10:00-08:00,37,37,36.7,0,0,1.1,196,0,0,0,0,5.92,7.77,30,99,0,0,30.07
2020-11-22T03:05:00-08:00,37,37,36.7,0,0,1.1,186,0,0,0,0,5.92,7.77,29.99,99,0,0,30.07
2020-11-22T03:00:00-08:00,37.2,37.2,36.9,0,0,1.1,186,0,0,0,0,5.92,7.77,29.99,99,0,0,30.07
2020-11-22T02:55:00-08:00,37.2,37.2,36.9,0,0,1.1,186,0,0,0,0,5.92,7.77,29.99,99,0,0,30.06
2020-11-22T02:50:00-08:00,37.2,37.2,36.9,0,0,1.1,186,0,0,0,0,5.92,7.77,30,99,0,0,30.07
2020-11-22T02:45:00-08:00,37.2,37.2,36.9,0,0,1.1,186,0,0,0,0,5.92,7.77,29.99,99,0,0,30.06
2020-11-22T02:40:00-08:00,37.2,37.2,36.9,0,0,1.1,186,0,0,0,0,5.92,7.77,29.98,99,0,0,30.05
2020-11-22T02:35:00-08:00,37.2,37.2,36.9,0,0,1.1,186,0,0,0,0,5.92,7.77,29.98,99,0,0,30.05
2020-11-22T02:30:00-08:00,37.2,37.2,36.9,0,0,1.1,186,0,0,0,0,5.92,7.77,29.98,99,0,0,30.05
2020-11-22T02:25:00-08:00,37.2,37.2,36.9,0,0,1.1,186,0,0,0,0,5.92,7.77,29.99,99,0,0,30.06
2020-11-22T02:20:00-08:00,37.2,37.2,36.9,0,0,1.1,186,0,0,0,0,5.92,7.77,30,99,0,0,30.07
2020-11-22T02:15:00-08:00,37.2,37.2,36.9,0,0,1.1,186,0,0,0,0,5.92,7.77,30,99,0,0,30.07
2020-11-22T02:10:00-08:00,37.2,37.2,36.9,0,0,1.1,186,0,0,0,0,5.92,7.77,30,99,0,0,30.07
2020-11-22T02:05:00-08:00,37,37,36.7,0,0,1.1,186,0,0,0,0,5.92,7.77,30,99,0,0,30.07
2020-11-22T02:00:00-08:00,36.9,36.9,36.6,0,0,1.1,186,0,0,0,0,5.92,7.77,30,99,0,0,30.07
2020-11-22T01:55:00-08:00,36.9,36.9,36.6,0,0,1.1,186,0,0,0,0,5.92,7.77,30.01,99,0,0,30.08
2020-11-22T01:50:00-08:00,36.9,36.9,36.6,0,0,1.1,186,0,0,0,0,5.92,7.77,29.99,99,0,0,30.07
2020-11-22T01:45:00-08:00,36.9,36.9,36.6,0,0,1.1,186,0,0,0,0,5.92,7.77,29.99,99,0,0,30.07
2020-11-22T01:40:00-08:00,36.9,36.9,36.6,0,0,1.1,186,0,0,0,0,5.92,7.77,30.01,99,0,0,30.08
2020-11-22T01:35:00-08:00,36.9,36.9,36.6,0,0,1.1,186,0,0,0,0,5.92,7.77,30,99,0,0,30.07
2020-11-22T01:30:00-08:00,36.9,36.9,36.6,0,0,1.1,186,0,0,0,0,5.92,7.77,30,99,0,0,30.07
2020-11-22T01:25:00-08:00,36.9,36.9,36.6,0,0,1.1,190,0,0,0,0,5.92,7.77,30,99,0,0,30.07
2020-11-22T01:20:00-08:00,36.9,36.9,36.6,0,0,1.1,190,0,0,0,0,5.92,7.77,30.01,99,0,0,30.08
2020-11-22T01:15:00-08:00,36.9,36.9,36.6,0,0,1.1,190,0,0,0,0,5.92,7.77,30,99,0,0,30.07
2020-11-22T01:10:00-08:00,36.7,36.7,36.4,0,0,1.1,177,0,0,0,0,5.92,7.77,30.02,99,0,0,30.09
2020-11-22T01:05:00-08:00,36.7,36.7,36.4,0,0,1.1,177,0,0,0,0,5.92,7.77,30,99,0,0,30.07
2020-11-22T01:00:00-08:00,36.5,36.5,36.2,0,0,1.1,177,0,0,0,0,5.92,7.77,30.01,99,0,0,30.08
2020-11-22T00:55:00-08:00,36.7,36.7,36.4,0,0,1.1,176,0,0,0,0,5.92,7.77,30,99,0,0,30.07
2020-11-22T00:50:00-08:00,36.5,36.5,36.2,0,0,1.1,176,0,0,0,0,5.92,7.77,30.01,99,0,0,30.08
2020-11-22T00:45:00-08:00,36.5,36.5,36.2,0,0,1.1,177,0,0,0,0,5.92,7.77,30.01,99,0,0,30.08
2020-11-22T00:40:00-08:00,36.5,36.5,36.2,0,0,1.1,175,0,0,0,0,5.92,7.77,30.02,99,0,0,30.09
2020-11-22T00:35:00-08:00,36.5,36.5,36.2,0,0,1.1,175,0,0,0,0,5.92,7.77,30.02,99,0,0,30.09
2020-11-22T00:30:00-08:00,36.7,36.7,36.4,0,0,1.1,175,0,0,0,0,5.92,7.77,30.02,99,0,0,30.09
2020-11-22T00:25:00-08:00,36.7,36.7,36.4,0,0,1.1,175,0,0,0,0,5.92,7.77,30.02,99,0,0,30.09
2020-11-22T00:20:00-08:00,36.7,36.7,36.4,0,0,1.1,175,0,0,0,0,5.92,7.77,30.02,99,0,0,30.09
2020-11-22T00:15:00-08:00,36.9,36.9,36.6,0,0,1.1,175,0,0,0,0,5.92,7.77,30.02,99,0,0,30.09
2020-11-22T00:10:00-08:00,36.9,36.9,36.6,0,0,1.1,175,0,0,0,0,5.92,7.77,30.02,99,0,0,30.09
2020-11-22T00:05:00-08:00,36.9,36.9,36.6,0,0,1.1,175,0,0,0,0,5.92,7.77,30.03,99,0,0,30.1
2020-11-22T00:00:00-08:00,36.9,36.9,36.6,0.2,1.1,1.1,175,0,0,0,0,5.92,7.77,30.03,99,0,0,30.1
2020-11-21T23:55:00-08:00,36.9,36.9,36.6,0,0,2.2,175,0,0,0,2.18,5.92,7.77,30.02,99,0,0,30.09
2020-11-21T23:50:00-08:00,37,37,36.7,0,0,2.2,175,0,0,0,2.18,5.92,7.77,30.04,99,0,0,30.11
2020-11-21T23:45:00-08:00,37,37,36.7,0,0,2.2,175,0,0,0,2.18,5.92,7.77,30.04,99,0,0,30.11
2020-11-21T23:40:00-08:00,37,37,36.7,0,0,2.2,175,0,0,0,2.18,5.92,7.77,30.04,99,0,0,30.11
2020-11-21T23:35:00-08:00,37,37,36.7,0,0,2.2,175,0,0,0,2.18,5.92,7.77,30.05,99,0,0,30.12
2020-11-21T23:30:00-08:00,37,37,36.7,0,0,2.2,175,0,0,0,2.18,5.92,7.77,30.05,99,0,0,30.12
2020-11-21T23:25:00-08:00,37,37,36.7,0,0,2.2,175,0,0,0,2.18,5.92,7.77,30.05,99,0,0,30.11
